User_id,Journey,Campaign_id,Conversion_id,Revenue,Conversion_date,Journey_Length
U3439,Email Marketing > Email Marketing,CMP8530 > CMP8036,CONV00583,14685.09,2025-07-01,2
U3439,Email Marketing > Email Marketing,CMP8530 > CMP8036,CONV00950,41078.28,2025-12-26,2
U3442,Instagram Ads,CMP9402,CONV01785,39057.77,2025-11-09,1
U3448,YouTube Ads,CMP7243,CONV01414,1203.45,2025-06-16,1
U3454,Instagram Ads > Facebook Ads,CMP7510 > CMP1573,CONV00426,11052.17,2025-12-31,2
U3454,Instagram Ads > Facebook Ads,CMP7510 > CMP1573,CONV01126,19835.9,2025-06-30,2
U3457,Facebook Ads,CMP0917,CONV00009,11025.01,2025-11-02,1
U3459,YouTube Ads,CMP7372,CONV00769,49118.22,2025-04-13,1
U3468,Instagram Ads,CMP9953,CONV01295,29419.62,2025-11-03,1
U3472,LinkedIn Ads > Google Ads,CMP5000 > CMP2416,CONV00353,21457.06,2025-04-30,2
U3472,LinkedIn Ads > Google Ads,CMP5000 > CMP2416,CONV00538,37642.58,2025-05-02,2
U3474,Facebook Ads,CMP0780,CONV00982,45469.86,2025-05-30,1
U3475,Instagram Ads,CMP5767,CONV01091,21827.0,2025-03-29,1
U3482,Email Marketing,CMP3374,CONV01086,23673.44,2025-01-19,1
U3484,Facebook Ads,CMP7500,CONV00803,37451.57,2025-09-21,1
U3490,Google Ads,CMP5432,CONV01431,31349.97,2025-06-17,1
U3502,YouTube Ads,CMP4648,CONV01685,39708.09,2025-07-24,1
U3505,Instagram Ads,CMP7774,CONV01226,14247.97,2025-03-31,1
U3506,Facebook Ads,CMP1321,CONV00054,16878.63,2025-02-16,1
U3508,LinkedIn Ads > Instagram Ads,CMP3306 > CMP0480,CONV00718,15217.35,2025-06-15,2
U3508,LinkedIn Ads > Instagram Ads,CMP3306 > CMP0480,CONV01773,36773.85,2025-08-24,2
U3509,YouTube Ads,CMP2821,CONV01652,15128.94,2025-02-04,1
U3515,Google Ads,CMP9486,CONV01930,30772.95,2025-09-01,1
U3535,Google Ads,CMP7718,CONV00302,20199.76,2025-01-30,1
U3538,Google Ads,CMP8668,CONV00519,36396.01,2025-10-10,1
U3543,Google Ads,CMP1078,CONV01929,10561.54,2025-07-03,1
U3550,YouTube Ads,CMP6266,CONV01708,40532.74,2025-01-11,1
U3553,YouTube Ads,CMP0389,CONV00620,35549.72,2025-11-06,1
U3563,Instagram Ads,CMP8767,CONV01876,27847.32,2025-08-19,1
U3567,Email Marketing,CMP9106,CONV00026,27338.66,2025-02-22,1
U3571,Email Marketing,CMP7576,CONV00222,21473.02,2025-11-15,1
U3572,Facebook Ads,CMP2497,CONV00061,38461.46,2025-09-01,1
U3576,Instagram Ads,CMP9705,CONV01450,17565.57,2025-08-14,1
U3585,Email Marketing,CMP7439,CONV01088,43459.01,2025-07-22,1
U3586,Email Marketing,CMP8014,CONV01776,12733.2,2025-03-24,1
U3588,YouTube Ads,CMP4029,CONV01378,32570.81,2025-05-12,1
U3609,Instagram Ads,CMP1050,CONV00019,31739.6,2025-01-11,1
U3611,Email Marketing,CMP2285,CONV00674,16655.14,2025-09-05,1
U3627,LinkedIn Ads,CMP0450,CONV00365,10733.18,2025-12-18,1
U3628,Google Ads,CMP4657,CONV01931,30960.99,2025-12-29,1
U3634,Email Marketing > LinkedIn Ads,CMP5953 > CMP2139,CONV00403,41579.25,2025-02-01,2
U3634,Email Marketing > LinkedIn Ads,CMP5953 > CMP2139,CONV01060,42102.61,2025-06-25,2
U3645,Instagram Ads,CMP2242,CONV01187,25599.48,2025-02-16,1
U3649,Google Ads,CMP5698,CONV00225,23418.69,2025-01-25,1
U3655,Google Ads,CMP7444,CONV00848,31384.04,2025-12-28,1
U3664,Instagram Ads,CMP9695,CONV01575,45306.15,2025-05-22,1
U3667,Instagram Ads,CMP9932,CONV01584,19972.98,2025-12-29,1
U3679,YouTube Ads,CMP4948,CONV00682,13502.51,2025-02-13,1
U3682,Instagram Ads > LinkedIn Ads > Facebook Ads,CMP2595 > CMP7070 > CMP0454,CONV00089,32561.63,2025-03-04,3
U3682,Instagram Ads > LinkedIn Ads > Facebook Ads,CMP2595 > CMP7070 > CMP0454,CONV01524,47494.7,2025-03-23,3
U3682,Instagram Ads > LinkedIn Ads > Facebook Ads,CMP2595 > CMP7070 > CMP0454,CONV01965,922.54,2025-11-07,3
U3684,Instagram Ads > Instagram Ads,CMP6439 > CMP3825,CONV00080,13648.81,2025-12-02,2
U3684,Instagram Ads > Instagram Ads,CMP6439 > CMP3825,CONV01891,22627.54,2025-06-04,2
U3696,Google Ads > Email Marketing,CMP6150 > CMP0213,CONV00342,40060.13,2025-03-26,2
U3696,Google Ads > Email Marketing,CMP6150 > CMP0213,CONV00417,32557.8,2025-12-15,2
U3697,Facebook Ads > Facebook Ads,CMP3239 > CMP6421,CONV00835,45891.26,2025-12-26,2
U3697,Facebook Ads > Facebook Ads,CMP3239 > CMP6421,CONV01647,6334.87,2025-12-12,2
U3701,LinkedIn Ads,CMP6113,CONV00246,42469.42,2025-06-23,1
U3706,Google Ads,CMP1560,CONV00294,959.7,2025-10-15,1
U3708,Facebook Ads > Facebook Ads,CMP8698 > CMP8701,CONV00380,6882.07,2026-01-03,2
U3708,Facebook Ads > Facebook Ads,CMP8698 > CMP8701,CONV01355,21488.78,2025-03-25,2
U3715,Google Ads,CMP8249,CONV00783,24575.08,2025-03-13,1
U3752,Google Ads,CMP5630,CONV00295,40394.86,2025-07-19,1
U3756,LinkedIn Ads,CMP0696,CONV01808,40743.36,2025-06-29,1
U3761,Email Marketing,CMP5390,CONV01872,25400.55,2025-06-20,1
U3764,YouTube Ads,CMP4836,CONV00651,26327.55,2025-03-13,1
U3765,Email Marketing,CMP7110,CONV00248,28555.82,2025-04-27,1
U3766,YouTube Ads,CMP3512,CONV01484,25799.42,2025-10-27,1
U3778,Instagram Ads,CMP9018,CONV00071,16119.62,2025-03-26,1
U3784,YouTube Ads,CMP4373,CONV00550,4434.03,2026-01-11,1
U3792,LinkedIn Ads,CMP0835,CONV00980,24220.16,2025-05-10,1
U3794,YouTube Ads > Facebook Ads,CMP0723 > CMP2028,CONV01494,4876.59,2025-02-05,2
U3794,YouTube Ads > Facebook Ads,CMP0723 > CMP2028,CONV01616,42152.63,2025-02-12,2
U3805,Email Marketing,CMP4677,CONV00209,42591.49,2025-10-02,1
U3814,Google Ads,CMP4603,CONV00330,33014.79,2025-03-31,1
U3825,LinkedIn Ads,CMP6063,CONV01462,45141.08,2025-06-25,1
U3831,Email Marketing,CMP2756,CONV01924,47054.59,2025-07-02,1
U3838,Google Ads,CMP9367,CONV01646,10194.87,2025-01-30,1
U3846,Email Marketing,CMP6852,CONV01192,26757.83,2025-12-23,1
U3848,Instagram Ads,CMP9400,CONV00475,11845.77,2025-05-30,1
U3851,YouTube Ads,CMP0825,CONV00399,40162.43,2025-02-24,1
U3855,Email Marketing,CMP0587,CONV01737,19829.56,2025-10-12,1
U3864,YouTube Ads,CMP2149,CONV00482,19353.73,2025-10-16,1
U3866,LinkedIn Ads,CMP1950,CONV01729,40476.48,2025-08-23,1
U3870,Instagram Ads,CMP0302,CONV00544,3569.48,2025-09-22,1
U3879,YouTube Ads,CMP5923,CONV00178,27924.06,2025-09-21,1
U3892,Email Marketing,CMP2713,CONV00152,37743.36,2025-09-10,1
U3893,Email Marketing,CMP9973,CONV00358,46081.33,2025-02-23,1
U3910,YouTube Ads,CMP1098,CONV00660,24185.43,2025-11-03,1
U3913,YouTube Ads,CMP9043,CONV00093,42872.64,2025-11-02,1
U3916,Google Ads,CMP4348,CONV01598,2864.31,2025-07-25,1
U3938,Facebook Ads,CMP5065,CONV01025,28457.44,2025-06-05,1
U3940,Email Marketing,CMP2363,CONV00250,44878.03,2025-10-28,1
U3944,Google Ads,CMP1849,CONV00227,29900.24,2025-04-30,1
U3945,Email Marketing,CMP6970,CONV01225,38809.02,2025-11-05,1
U3947,Email Marketing,CMP2435,CONV00941,34555.21,2025-08-22,1
U3956,Google Ads,CMP5864,CONV01139,15955.85,2025-10-12,1
U3961,LinkedIn Ads,CMP0624,CONV01413,22186.37,2025-08-16,1
U3963,YouTube Ads,CMP4545,CONV00696,5405.73,2025-10-04,1
U3965,Facebook Ads,CMP4863,CONV01916,26732.01,2025-07-04,1
U3966,Google Ads,CMP7967,CONV01541,44648.32,2025-09-22,1
U3969,YouTube Ads,CMP2794,CONV00199,5939.83,2025-01-17,1
U3973,LinkedIn Ads,CMP0971,CONV01358,21240.96,2025-08-07,1
U3975,Facebook Ads,CMP3471,CONV00236,10623.4,2026-01-21,1
U3978,Instagram Ads > LinkedIn Ads,CMP4117 > CMP3388,CONV01365,29758.68,2025-11-17,2
U3978,Instagram Ads > LinkedIn Ads,CMP4117 > CMP3388,CONV01629,22153.82,2025-09-16,2
U3979,LinkedIn Ads,CMP6150,CONV00063,15428.34,2025-03-15,1
U3983,Facebook Ads,CMP4411,CONV01171,16083.41,2025-07-08,1
U3993,LinkedIn Ads,CMP8729,CONV00592,19498.91,2025-10-18,1
U3997,Facebook Ads,CMP1044,CONV01303,23481.43,2025-11-13,1
U4001,Google Ads,CMP5315,CONV00099,34249.12,2025-10-04,1
U4010,Google Ads,CMP7743,CONV00683,14222.24,2025-01-17,1
U4021,Google Ads,CMP7987,CONV01508,19302.63,2025-11-30,1
U4024,Google Ads,CMP3282,CONV01601,6928.94,2025-09-26,1
U4026,YouTube Ads,CMP0631,CONV00555,49199.62,2025-09-24,1
U4029,YouTube Ads,CMP6783,CONV01012,25106.56,2025-08-02,1
U4030,Instagram Ads,CMP3588,CONV00851,9215.83,2025-04-10,1
U4034,Google Ads,CMP9750,CONV00028,31159.38,2025-11-06,1
U4042,YouTube Ads,CMP3547,CONV00652,29183.62,2025-06-04,1
U4045,Facebook Ads,CMP0122,CONV00876,28676.84,2025-10-12,1
U4050,Facebook Ads,CMP9623,CONV00855,14363.63,2025-02-01,1
U4051,Facebook Ads,CMP0001,CONV01120,1720.49,2025-05-01,1
U4054,Google Ads,CMP3587,CONV01194,9221.62,2026-01-05,1
U4056,Email Marketing,CMP2079,CONV00287,7537.5,2026-01-02,1
U4067,Google Ads,CMP9885,CONV00321,2923.06,2025-07-11,1
U4072,LinkedIn Ads,CMP8056,CONV01486,44278.41,2025-03-08,1
U4077,YouTube Ads,CMP2101,CONV01625,11927.35,2025-03-16,1
U4088,Facebook Ads,CMP7028,CONV00977,13544.77,2025-06-15,1
U4090,YouTube Ads,CMP2256,CONV00174,9709.38,2025-03-16,1
U4094,Facebook Ads,CMP5828,CONV00526,15364.97,2025-05-18,1
U4095,LinkedIn Ads,CMP3722,CONV01147,6772.44,2025-02-04,1
U4098,YouTube Ads,CMP5662,CONV00102,49968.99,2025-09-18,1
U4099,YouTube Ads,CMP1918,CONV00471,28376.85,2026-01-15,1
U4106,Facebook Ads > Email Marketing,CMP0928 > CMP6920,CONV00414,39325.69,2025-03-22,2
U4106,Facebook Ads > Email Marketing,CMP0928 > CMP6920,CONV01591,43838.29,2025-08-11,2
U4116,Facebook Ads > Facebook Ads,CMP7882 > CMP8877,CONV01637,10373.6,2026-01-04,2
U4116,Facebook Ads > Facebook Ads,CMP7882 > CMP8877,CONV01743,23303.95,2025-04-16,2
U4123,Facebook Ads,CMP6783,CONV00490,10923.29,2026-01-06,1
U4128,Facebook Ads,CMP2388,CONV01709,27302.67,2025-04-16,1
U4134,Instagram Ads,CMP7450,CONV00059,37576.7,2025-02-12,1
U4141,Google Ads,CMP8106,CONV01438,49110.8,2025-05-07,1
U4171,LinkedIn Ads,CMP7900,CONV00458,43023.14,2025-09-11,1
U4182,Instagram Ads,CMP4741,CONV01698,37932.83,2025-11-17,1
U4183,Email Marketing,CMP4577,CONV01350,27670.59,2025-07-15,1
U4187,YouTube Ads,CMP2000,CONV00734,41224.03,2025-06-11,1
U4190,Facebook Ads,CMP8176,CONV01274,42688.44,2025-08-25,1
U4194,Instagram Ads,CMP5725,CONV00139,8067.05,2025-05-06,1
U4195,Google Ads,CMP1462,CONV01033,7452.14,2025-08-18,1
U4196,Google Ads,CMP1302,CONV01301,32714.96,2025-04-11,1
U4211,Instagram Ads,CMP8838,CONV00107,43584.65,2025-09-29,1
U4216,YouTube Ads,CMP4919,CONV00904,22953.35,2025-07-26,1
U4226,Email Marketing,CMP9813,CONV00684,48725.81,2025-12-14,1
U4228,LinkedIn Ads,CMP7626,CONV00589,35130.92,2025-07-27,1
U4229,LinkedIn Ads,CMP0474,CONV01856,6974.9,2025-08-16,1
U4245,Email Marketing,CMP6253,CONV00929,6013.43,2025-03-11,1
U4250,Facebook Ads,CMP3703,CONV01240,5074.4,2026-01-04,1
U4255,Email Marketing > LinkedIn Ads,CMP7925 > CMP3453,CONV00480,12238.39,2025-04-21,2
U4255,Email Marketing > LinkedIn Ads,CMP7925 > CMP3453,CONV00570,18015.74,2025-10-01,2
U4259,Email Marketing,CMP6731,CONV01851,3262.66,2025-07-02,1
U4262,LinkedIn Ads,CMP7595,CONV01157,37408.88,2025-04-23,1
U4264,Google Ads,CMP8262,CONV01058,10586.25,2025-10-13,1
U4266,Facebook Ads,CMP7472,CONV01769,13648.7,2025-07-09,1
U4271,Email Marketing,CMP2106,CONV00952,8584.31,2025-07-29,1
U4272,LinkedIn Ads,CMP1442,CONV01320,14925.26,2025-10-13,1
U4279,Facebook Ads,CMP4497,CONV00864,41204.29,2025-01-30,1
U4286,LinkedIn Ads,CMP6956,CONV01442,14441.24,2025-10-12,1
U4291,Instagram Ads,CMP4569,CONV01875,26820.98,2025-09-02,1
U4296,YouTube Ads,CMP4333,CONV00109,32108.19,2025-11-07,1
U4302,YouTube Ads,CMP0513,CONV01155,1853.58,2025-11-22,1
U4311,Instagram Ads,CMP0224,CONV01863,21536.91,2025-03-30,1
U4312,Instagram Ads,CMP4075,CONV01371,38655.04,2025-04-10,1
U4316,Facebook Ads,CMP3246,CONV01175,23758.08,2025-10-14,1
U4322,Email Marketing,CMP9198,CONV01694,6233.51,2025-06-07,1
U4328,Instagram Ads,CMP1660,CONV00390,40752.33,2025-09-22,1
U4329,LinkedIn Ads,CMP8312,CONV01307,14126.77,2025-10-17,1
U4331,Instagram Ads,CMP7824,CONV01902,7028.57,2025-08-02,1
U4332,Instagram Ads,CMP8735,CONV00202,47888.2,2025-11-17,1
U4334,Instagram Ads,CMP0125,CONV01054,12456.94,2025-07-05,1
U4346,LinkedIn Ads,CMP3503,CONV00025,34981.28,2025-09-13,1
U4347,YouTube Ads,CMP0890,CONV01781,40636.23,2025-11-01,1
U4355,Email Marketing,CMP3742,CONV01302,37283.97,2025-11-02,1
U4361,LinkedIn Ads,CMP2519,CONV01650,44249.52,2025-10-10,1
U4372,Email Marketing,CMP0189,CONV00013,15028.26,2025-11-30,1
U4376,Email Marketing,CMP5994,CONV01972,36524.33,2025-08-07,1
U4382,Google Ads,CMP9122,CONV00128,35283.59,2025-01-24,1
U4386,Email Marketing,CMP0223,CONV01002,1168.1,2025-04-14,1
U4390,YouTube Ads,CMP3057,CONV00722,30913.9,2025-12-17,1
U4395,YouTube Ads,CMP5611,CONV01529,25919.14,2025-05-29,1
U4396,LinkedIn Ads,CMP6629,CONV01095,39393.52,2025-09-22,1
U4397,LinkedIn Ads,CMP6413,CONV01197,17322.16,2025-10-02,1
U4398,Google Ads,CMP0893,CONV01537,37279.64,2025-03-20,1
U4400,LinkedIn Ads > Google Ads,CMP8757 > CMP9735,CONV00290,27591.87,2025-06-19,2
U4400,LinkedIn Ads > Google Ads,CMP8757 > CMP9735,CONV01733,30643.58,2025-05-10,2
U4409,Google Ads,CMP6614,CONV01618,5168.59,2025-02-26,1
U4418,LinkedIn Ads,CMP3676,CONV01632,22187.4,2025-03-28,1
U4422,Facebook Ads,CMP3167,CONV00552,33731.28,2025-08-06,1
U4424,Instagram Ads,CMP0153,CONV00386,7289.59,2025-12-11,1
U4440,Email Marketing,CMP6820,CONV00641,12343.06,2025-09-30,1
U4445,Facebook Ads > Facebook Ads,CMP4186 > CMP6871,CONV00311,6410.35,2025-03-02,2
U4445,Facebook Ads > Facebook Ads,CMP4186 > CMP6871,CONV00540,47286.24,2025-01-30,2
U4455,LinkedIn Ads,CMP1298,CONV00499,26831.24,2025-06-03,1
U4456,Email Marketing,CMP4614,CONV01493,22675.46,2025-04-07,1
U4467,LinkedIn Ads,CMP4231,CONV01408,21086.42,2025-08-11,1
U4474,LinkedIn Ads,CMP7661,CONV00861,22363.58,2025-07-23,1
U4481,Facebook Ads,CMP3305,CONV01594,26672.39,2025-10-17,1
U4483,LinkedIn Ads,CMP8260,CONV00409,22915.86,2025-07-27,1
U4484,LinkedIn Ads,CMP5229,CONV00584,28201.48,2025-03-03,1
U4486,Instagram Ads > Google Ads,CMP0484 > CMP9317,CONV00549,7011.52,2025-03-19,2
U4486,Instagram Ads > Google Ads,CMP0484 > CMP9317,CONV00879,33499.52,2025-11-20,2
U4489,Email Marketing > Google Ads,CMP9175 > CMP2932,CONV01316,8440.69,2025-03-19,2
U4489,Email Marketing > Google Ads,CMP9175 > CMP2932,CONV01853,21851.33,2025-10-26,2
U4504,Email Marketing,CMP8836,CONV01738,3642.31,2025-08-03,1
U4505,YouTube Ads,CMP4158,CONV01230,2673.91,2025-12-17,1
U4507,Instagram Ads,CMP6042,CONV01628,42958.93,2025-08-20,1
U4511,Facebook Ads,CMP9285,CONV00512,3909.39,2025-11-07,1
U4512,Facebook Ads,CMP0139,CONV00367,17761.11,2025-08-13,1
U4520,LinkedIn Ads,CMP7086,CONV01364,16777.07,2025-05-30,1
U4523,LinkedIn Ads,CMP9603,CONV01318,46218.5,2025-10-06,1
U4524,YouTube Ads,CMP2533,CONV01951,3144.31,2025-06-22,1
U4527,Facebook Ads > YouTube Ads,CMP7989 > CMP3123,CONV00068,47429.1,2025-10-14,2
U4527,Facebook Ads > YouTube Ads,CMP7989 > CMP3123,CONV00091,39492.01,2025-08-09,2
U4528,YouTube Ads,CMP1394,CONV01887,7343.51,2025-08-14,1
U4530,Instagram Ads,CMP4632,CONV00369,14205.8,2025-12-14,1
U4531,Email Marketing > Email Marketing,CMP0763 > CMP8780,CONV00072,14508.44,2025-11-01,2
U4531,Email Marketing > Email Marketing,CMP0763 > CMP8780,CONV01626,32766.72,2025-03-21,2
U4542,Google Ads,CMP3357,CONV01538,11909.17,2025-06-14,1
U4546,Facebook Ads,CMP3747,CONV01953,32914.27,2025-06-15,1
U4547,LinkedIn Ads,CMP0919,CONV01233,37003.95,2025-04-20,1
U4553,Google Ads > Instagram Ads,CMP2428 > CMP0448,CONV00610,14408.11,2025-06-06,2
U4553,Google Ads > Instagram Ads,CMP2428 > CMP0448,CONV01592,21184.57,2025-05-08,2
U4554,YouTube Ads,CMP5929,CONV01799,31161.53,2025-02-14,1
U4555,Instagram Ads,CMP3734,CONV00006,18559.19,2025-09-01,1
U4563,Google Ads,CMP5182,CONV00891,2674.98,2025-12-27,1
U4572,Facebook Ads,CMP9390,CONV01913,41898.45,2025-09-01,1
U4573,Email Marketing,CMP2848,CONV00419,8465.98,2025-11-08,1
U4577,LinkedIn Ads,CMP7431,CONV01180,24918.03,2025-02-20,1
U4578,Instagram Ads,CMP9126,CONV01983,45339.26,2025-04-26,1
U4579,Email Marketing,CMP6584,CONV00921,22869.94,2026-01-15,1
U4582,Facebook Ads,CMP2746,CONV01758,36777.95,2025-10-18,1
U4585,Email Marketing,CMP0382,CONV01675,48018.6,2025-06-14,1
U4597,Email Marketing,CMP6998,CONV00981,12724.95,2025-07-27,1
U4601,LinkedIn Ads,CMP2277,CONV00449,8289.19,2025-05-08,1
U4606,Facebook Ads,CMP2282,CONV00285,16520.85,2025-11-24,1
U4615,Email Marketing,CMP9182,CONV00573,15364.06,2025-05-28,1
U4622,Facebook Ads,CMP3032,CONV00999,44320.03,2025-02-06,1
U4626,Facebook Ads,CMP2337,CONV01345,11698.06,2025-11-16,1
U4629,Facebook Ads,CMP1929,CONV01587,29173.88,2025-07-12,1
U4642,YouTube Ads,CMP3385,CONV00585,4026.52,2025-11-09,1
U4650,YouTube Ads,CMP3502,CONV00047,31153.41,2025-09-23,1
U4651,Facebook Ads,CMP0440,CONV00872,33148.71,2025-04-18,1
U4657,Instagram Ads,CMP3704,CONV01220,15634.64,2025-08-26,1
U4663,Google Ads,CMP0614,CONV00211,26453.77,2025-09-18,1
U4664,Email Marketing,CMP2424,CONV00677,48887.42,2025-07-23,1
U4665,Email Marketing,CMP4203,CONV01411,38168.97,2025-10-31,1
U4666,LinkedIn Ads,CMP4482,CONV01471,16478.78,2025-03-25,1
U4674,YouTube Ads,CMP9243,CONV01181,37986.36,2025-07-15,1
U4682,LinkedIn Ads,CMP8541,CONV00053,16325.62,2025-05-18,1
U4688,YouTube Ads,CMP9401,CONV01133,8523.43,2025-05-22,1
U4690,Instagram Ads,CMP6485,CONV00104,17939.89,2025-05-18,1
U4696,Google Ads,CMP8433,CONV01874,21536.74,2025-09-26,1
U4697,LinkedIn Ads,CMP1673,CONV01819,28765.39,2025-02-02,1
U4698,Google Ads,CMP6740,CONV00244,35044.02,2025-01-22,1
U4704,Email Marketing,CMP3131,CONV01239,28469.48,2025-04-15,1
U4708,Instagram Ads,CMP9154,CONV01749,10110.9,2025-06-03,1
U4713,Instagram Ads > Email Marketing,CMP7530 > CMP6661,CONV00101,4156.16,2026-01-12,2
U4713,Instagram Ads > Email Marketing,CMP7530 > CMP6661,CONV01525,30191.18,2025-09-25,2
U4721,LinkedIn Ads,CMP6694,CONV00079,43050.53,2025-12-30,1
U4727,Instagram Ads,CMP1943,CONV01183,5752.91,2025-05-20,1
U4729,Google Ads,CMP1170,CONV00081,34589.56,2025-09-04,1
U4730,Email Marketing,CMP3452,CONV01242,48440.28,2025-05-04,1
U4739,Email Marketing,CMP9404,CONV00608,46181.79,2025-04-19,1
U4740,YouTube Ads,CMP6943,CONV00820,3478.66,2025-12-30,1
U4741,Google Ads,CMP5790,CONV01459,47195.23,2025-04-08,1
U4746,Google Ads,CMP8256,CONV00989,39822.32,2025-02-15,1
U4750,Email Marketing > Google Ads,CMP6211 > CMP8925,CONV01052,38955.57,2025-08-21,2
U4750,Email Marketing > Google Ads,CMP6211 > CMP8925,CONV01661,4709.5,2025-06-25,2
U4752,YouTube Ads,CMP2798,CONV01123,47975.03,2025-06-13,1
U4759,Google Ads,CMP0256,CONV01406,40775.07,2025-01-29,1
U4763,LinkedIn Ads > Facebook Ads,CMP4056 > CMP3394,CONV01099,8781.58,2025-05-01,2
U4763,LinkedIn Ads > Facebook Ads,CMP4056 > CMP3394,CONV01546,43947.66,2025-05-29,2
U4765,LinkedIn Ads,CMP7075,CONV00776,24562.0,2025-02-06,1
U4766,Instagram Ads,CMP7712,CONV01167,5758.49,2025-03-24,1
U4790,Google Ads,CMP2450,CONV01437,30339.22,2026-01-25,1
U4791,Google Ads,CMP4631,CONV01148,24195.72,2025-03-11,1
U4792,Facebook Ads,CMP6669,CONV01496,44526.74,2025-04-07,1
U4820,YouTube Ads,CMP9641,CONV00418,4186.22,2025-09-17,1
U4824,Facebook Ads,CMP3186,CONV01702,28413.8,2025-04-13,1
U4829,Google Ads > Email Marketing,CMP1805 > CMP9145,CONV01015,42738.95,2025-09-22,2
U4829,Google Ads > Email Marketing,CMP1805 > CMP9145,CONV01107,11257.6,2025-02-03,2
U4832,YouTube Ads > Instagram Ads,CMP2594 > CMP9000,CONV00995,40888.15,2025-07-12,2
U4832,YouTube Ads > Instagram Ads,CMP2594 > CMP9000,CONV01294,34906.58,2025-03-25,2
U4834,LinkedIn Ads,CMP9794,CONV01531,18393.6,2025-04-25,1
U4836,LinkedIn Ads,CMP5062,CONV00106,9194.18,2025-06-21,1
U4843,Email Marketing,CMP9836,CONV01700,18625.93,2025-03-28,1
U4844,Google Ads,CMP8965,CONV01032,29037.33,2025-04-04,1
U4848,Google Ads,CMP7917,CONV00103,48908.25,2026-01-15,1
U4852,Email Marketing,CMP6931,CONV01469,32377.42,2025-01-26,1
U4872,LinkedIn Ads,CMP2224,CONV01112,27518.62,2025-10-30,1
U4874,LinkedIn Ads > Instagram Ads,CMP4950 > CMP5701,CONV00186,3465.7,2025-09-04,2
U4874,LinkedIn Ads > Instagram Ads,CMP4950 > CMP5701,CONV00276,33769.45,2025-11-21,2
U4877,Facebook Ads,CMP2942,CONV00768,23022.41,2025-07-01,1
U4886,YouTube Ads,CMP8247,CONV00381,26254.28,2025-06-14,1
U4890,Google Ads,CMP9086,CONV01695,33521.79,2025-05-19,1
U4895,Instagram Ads,CMP6149,CONV01064,28581.05,2025-01-25,1
U4898,LinkedIn Ads,CMP2264,CONV00410,16038.58,2026-01-18,1
U4903,Instagram Ads,CMP2291,CONV00196,41500.32,2025-11-17,1
U4908,Google Ads,CMP4890,CONV01560,24617.47,2025-08-04,1
U4919,LinkedIn Ads,CMP1949,CONV01505,10818.2,2025-07-08,1
U4922,LinkedIn Ads,CMP4763,CONV00765,45193.73,2025-04-13,1
U4934,Google Ads,CMP0126,CONV01852,48578.1,2025-03-19,1
U4935,YouTube Ads,CMP0617,CONV00642,28106.66,2025-07-04,1
U4938,Google Ads,CMP4332,CONV00614,46161.73,2025-09-08,1
U4940,Facebook Ads,CMP1066,CONV00839,3756.62,2025-11-30,1
U4941,Instagram Ads,CMP2424,CONV00671,46587.91,2025-03-28,1
U4945,Email Marketing,CMP6121,CONV00336,36751.43,2025-06-28,1
U4946,Google Ads > LinkedIn Ads,CMP7480 > CMP8701,CONV00292,32902.1,2025-03-31,2
U4946,Google Ads > LinkedIn Ads,CMP7480 > CMP8701,CONV00720,33341.11,2025-09-26,2
U4948,LinkedIn Ads > LinkedIn Ads,CMP4273 > CMP1657,CONV00215,1066.07,2025-11-15,2
U4948,LinkedIn Ads > LinkedIn Ads,CMP4273 > CMP1657,CONV01267,9604.55,2025-08-28,2
U4953,Email Marketing,CMP6346,CONV01513,43345.5,2025-04-22,1
U4961,Facebook Ads,CMP0439,CONV00707,38128.49,2025-12-06,1
U4969,LinkedIn Ads,CMP9560,CONV01432,45090.44,2025-02-25,1
U4970,YouTube Ads,CMP1848,CONV01520,12561.97,2025-03-27,1
U4972,LinkedIn Ads > YouTube Ads,CMP8402 > CMP0512,CONV00992,13791.48,2025-04-26,2
U4972,LinkedIn Ads > YouTube Ads,CMP8402 > CMP0512,CONV01487,28621.49,2025-08-21,2
U4990,Instagram Ads,CMP5960,CONV01759,40714.69,2025-11-24,1
U4992,Facebook Ads,CMP8123,CONV01309,32075.21,2025-03-07,1
U4995,Facebook Ads,CMP5707,CONV00535,41168.41,2025-04-22,1
U5006,Instagram Ads,CMP1351,CONV00293,32946.52,2026-01-16,1
U5017,YouTube Ads,CMP4484,CONV01599,25083.46,2025-11-22,1
U5020,Email Marketing,CMP8774,CONV01976,17413.68,2025-10-12,1
U5021,Email Marketing,CMP2668,CONV01585,40824.58,2025-06-13,1
U5023,YouTube Ads,CMP0010,CONV01503,41348.98,2025-05-21,1
U5024,LinkedIn Ads,CMP0385,CONV01439,17207.13,2025-05-23,1
U5027,Email Marketing,CMP5891,CONV00216,25374.76,2025-04-20,1
U5033,LinkedIn Ads,CMP3327,CONV01089,7790.84,2025-11-20,1
U5042,Facebook Ads,CMP9715,CONV00632,40683.02,2025-10-13,1
U5050,Instagram Ads,CMP4037,CONV00732,30487.83,2025-02-06,1
U5062,Facebook Ads,CMP4061,CONV01980,3263.91,2025-05-08,1
U5063,YouTube Ads,CMP2271,CONV00547,26428.37,2025-12-23,1
U5068,YouTube Ads > Email Marketing,CMP7658 > CMP0896,CONV00179,24193.92,2025-08-05,2
U5068,YouTube Ads > Email Marketing,CMP7658 > CMP0896,CONV00733,45206.28,2025-12-15,2
